221	42586092	咳咳咳咳咳咳咳哔哔	0.111019	0.099917	[18]	原版欧皓辰怎么说	60.0	3.0	327337	68.0
222	42606925	阿圭罗的大表弟	0.109446	0.098501	[23]	欧冠4强3个门迪 足坛还有哪些像门迪一样的“大家族”	184.0	2.0	23957,32181	128.0
223	42601118	乐常在	0.137222	0.137222	[18]	拿出你手机里最有气质的图片	1.0	2.0	0	270.0
224	42548861	一只小恼抚	0.092938	0.092938	[18]	JR们，应届生第一份工作这个靠谱吗	10.0	2.0	17077	32.0
225	42594225	冯博克	0.107610	0.096849	[23]	本泽马与劳尔️欧冠历史射手榜并列第四️，你更希望自己主队拥有谁？	184.0	2.0	23957,35686,32266	18.0
226	42612716	梅丽尔艾格文	0.140788	0.140788	[23]	发一首四年前唱的回到过去	1.0	3.0	212528	7.0
227	42596710	乔丹是冠军	0.090954	0.090954	[18]	看到猎聘公司在招我的岗位…………	10.0	1.0	37621,30653,39567	26.0
228	42596116	爱游戏爱体育	0.105439	0.094895	[23]	【一数据显示欧冠客场难翻盘 大巴黎这次连决赛都进不了？】	184.0	2.0	23957,18551	16.0
229	42567349	带带尼格罗	0.136203	0.136203	[18]	挑战一年不看白丝，今天是第364天，马上就成功了	1.0	2.0	0	147.0
230	42609150	浪了乐了	0.107262	0.096535	[24]	杨鸣更衣室讲话：我们赢了但要平静，吃喝睡好准备决战	173.0	3.0	16814	207.0
231	42593938	leyu爱足球	0.103472	0.093125	[23]	欧冠历史射手榜：C罗176场134球榜首，梅西149场120球第二	184.0	2.0	26946,23957,17814	9.0
232	42560923	Aprei丶辰星	0.132847	0.132847	[18]	好怀念之前的狗头	1.0	2.0	0	107.0
233	42537087	虔诚的祈祷未来	0.090747	0.090747	[18]	大半夜接到前女友电话	6.0	1.0	39217	33.0
234	42605943	话题区圆桌	0.102742	0.092468	[23]	[话题区圆桌]今年的欧冠和欧联决赛，会上演英超内战吗？	184.0	2.0	22051,23957,26431	54.0
235	42557405	凑合过吧还能离是咋滴	0.138881	0.138881	[17]	我就要吃个6分熟的牛排，怎么了？	1.0	3.0	31967	519.0
236	42614555	虎扑篮球新闻	0.100696	0.090627	[24]	[流言板]G2裁判报告：只有一次错判，胡明轩提前进线为正确判罚	173.0	2.0	42899,32632	312.0
237	42582957	虎扑JR0020407251	0.100442	0.090398	[23]	姆巴佩想要拿金球奖，是不是欧冠和欧洲杯要拿其中一个？	184.0	1.0	23957,23051,30283,35309	62.0
238	42606882	你懂个ber	0.132585	0.132585	[18]	第一次尝试了下网球	1.0	2.0	34914	220.0
239	42549611	清纯基地	0.102740	0.092466	[17]	硬核枪战片	60.0	3.0	0	34.0
240	42568827	毛毯厂	0.099729	0.089756	[23]	如若今年夺得欧冠 瓜迪奥拉是不是可以毫无争议地开启自己的曼城教父生涯	184.0	2.0	23957,32086,19031	66.0
241	42612423	好我是球迷	0.131974	0.131974	[23]	亲妹妹出嫁，作为哥哥应该随多少礼？	1.0	1.0	0	24.0
242	42523546	银行民工想休假	0.088472	0.088472	[17]	求问有JRS知道中关村科技融资租赁这家公司吗	10.0	2.0	39567	6.0
243	42603363	冰帝迹部	0.101059	0.090953	[18, 24]	业内人士谈天价片酬，有些人真的配拿这么高的片酬吗？	60.0	3.0	24434	216.0
244	42579166	108哈哈	0.131607	0.131607	[17]	再见了，篮球，我不回来了。	1.0	2.0	28719	102.0
245	42568493	仓鼠小妖	0.084100	0.084100	[26]	那就不要了	6.0	1.0	32836	95.0
246	42565120	巴菲阳	0.083101	0.083101	[18]	蓝白校服粉色94装嫩日记	572.0	2.0	45709	63.0
247	42568487	HP的名字可以取多长我要试试	0.138879	0.138879	[26]	才在芭提雅呆了3天，就越来越羡慕这些欧美老外了	1.0	3.0	0	60.0
248	42558390	科尔下课滚蛋	0.083857	0.083857	[18]	今天23岁生日，心情万般复杂	6.0	1.0	0	53.0
249	42569837	hanciqnm	0.090752	0.081677	[18]	这个“古"迹“遗址"有多假，您不会看不出来吧？	12.0	2.0	28068	69.0
250	42551306	Little_祁	0.130807	0.130807	[18]	为期三个月的快递员日记	1.0	2.0	0	17.0
251	42611737	我真是太讨厌吃鱼了	0.096308	0.086677	[23]	欧冠决赛，卡利乌斯两次失误时各大解说员的反应是这样的	184.0	3.0	23957,276931	15.0
252	42605409	虎扑篮球新闻	0.091932	0.082739	[17]	[流言板]小凯文-波特成为NBA历史上得到50分10助攻最年轻的球员	502.0	2.0	42664,22473	486.0
253	42543204	夏木生花	0.129504	0.129504	[17]	各大城市地铁logo集合	1.0	2.0	0	797.0
254	42550931	喵喵滴滴	0.080467	0.080467	[17]	男友希望我保证自己以后不会出轨	6.0	1.0	18915	165.0
255	42605453	东契奇圈外女友	0.084018	0.084018	[18, 24]	常规流程，小波特更衣室被队友泼水	177.0	3.0	0	355.0
256	42560290	天天正能量	0.127908	0.127908	[18]	女子独自去宾馆开房，老板娘一口回绝！每个人都该看看！	1.0	2.0	0	70.0
257	42582360	话题区圆桌	0.088794	0.079915	[23]	[话题区圆桌]两支欧冠首回合过后处于劣势的球队，谁能逆转取胜？	184.0	2.0	23957	100.0
258	42591094	虎扑热点资讯	0.085592	0.077033	[17]	中国曲协倡议坚决抵制恶俗粗劣相声表演	60.0	2.0	42734	382.0
259	42587521	枫潇潇汐	0.130182	0.130182	[18]	这土木工程就离谱了！	1.0	3.0	0	124.0
260	42590860	jing210908	0.088454	0.079608	[23]	如果今年瓜拿欧冠，齐达内拿联赛，他俩执教生涯谁牛逼？	184.0	1.0	23957,35454	92.0
261	42547723	天青色等腌鱼	0.076532	0.076532	[18]	家人们，这身行头见妹子可以吗？	6.0	2.0	0	247.0
262	42546392	飞行员李丑萌	0.127792	0.127792	[26]	这女的也太厉害了吧，会好几种方言，自由切换啊	1.0	1.0	0	170.0
263	42611103	木颜1199	0.082228	0.082228	[23]	【石匠搬运】2021年选秀西班牙新星奥斯曼-加鲁巴欧冠24+12助皇马逆转	126.0	3.0	16404,23957,29055	10.0
264	42501768	格格艿坞	0.074862	0.074862	[17]	求LOL皮肤推荐	6.0	2.0	42643,21709	51.0
265	42612306	虎扑JR0137418455	0.125131	0.125131	[23]	jrs请问这是什么鱼	1.0	2.0	0	37.0
266	42572818	演员秦岚	0.082683	0.074415	[24, 26]	终于轮到我了，我是秦岚，来跟大家聊聊天～	60.0	2.0	27366	2546.0
267	42601499	选择题基地	0.820222	0.082022	[24]	程潇的《成人礼》舞蹈，激励你了吗	59.0	3.0	56864,27410	229.0
268	42581753	我真的不懂球	0.124521	0.124521	[18]	宗馥莉快40岁了，你愿意娶她吗？	1.0	2.0	194449	189.0
269	42597684	雷军啥时候投资我的梦想	0.073330	0.073330	[18]	巅峰期成龙能打得过库里吗	177.0	2.0	38576,16809	49.0
270	42542426	虎扑JR2000449457	0.071953	0.071953	[18]	复合不久又想分手了	6.0	2.0	0	27.0
271	42560168	逝水流方	0.129504	0.129504	[24]	有多少人的人生就是这么过的？	1.0	3.0	0	361.0
272	42595630	虎扑热点资讯	0.075752	0.075752	[18]	福原爱用笔记本记录江宏杰言语霸凌，你怎么看？	59.0	2.0	222038,47174	125.0
273	42581363	ccyandy	0.071730	0.071730	[18]	特斯拉现在在法律上是不是已经立于不败之地？	278.0	1.0	38071	76.0
274	42565319	没有熊的熊	0.124450	0.124450	[18]	心态崩了 给大家看看我室友多恶心	1.0	2.0	0	123.0
275	42597862	凯尓登_约翰逊	0.089793	0.080814	[18]	黑猫：打不过你我还骂不过你吗？	2.0	3.0	34647	30.0
276	42591467	旋转陀螺马	0.079063	0.071157	[23]	欧冠有没有过哪组交锋，首回合输了的队，还被认为90%以上可能晋级的？	184.0	1.0	23957	32.0
277	42596248	虎扑JR1030925031	0.122457	0.122457	[18]	我不信，你还有瓜	1.0	2.0	0	504.0
278	42587712	甜鱼在翻身	0.070791	0.070791	[18]	车胎扎了钉子，补胎的时候给我轮毂上贴了几块金属片是什么情况？	278.0	1.0	31210,22895	21.0
279	42519244	HP的名字可以取多长我要试试	0.086494	0.077845	[17]	蒙古女孩训练猎鹰真实过程：场面太刺激了，巾帼不让须眉！纪录片	60.0	3.0	22587,43244	251.0
280	42613012	真爱社基地	0.122437	0.122437	[23]	男友脚踏两只船，还不认错。	1.0	2.0	18915	12.0
281	42605831	做个开心的小辣鸡	0.070229	0.070229	[18]	还有23天结婚，我想放弃了	6.0	2.0	0	26.0
282	42605756	虎扑篮球新闻	0.077756	0.069980	[18]	[流言板]小凯文-波特：被交易到火箭是福，我想成为火箭的基石球员	502.0	2.0	22473,37514	529.0
283	42610049	枫潇潇汐	0.125566	0.125566	[23]	留守儿童的童年，你有过这样的经历吗	1.0	3.0	0	53.0
284	42567904	高级律师胡阳光	0.069474	0.069474	[18]	你们觉得她多久能学会王者荣耀	88.0	2.0	28358	77.0
285	42603529	疯狂伊文戴德蒙	0.069048	0.069048	[18]	自己的前女友跟自己的好友/舍友/兄弟/铁哥们在一起了是什么体验?	6.0	2.0	39217	105.0
286	42546369	王大梨子	0.122251	0.122251	[18]	公司偷偷搞了带薪拉屎榜	1.0	2.0	39567	84.0
287	42601389	胡萝卜去皮切成薄片	0.074160	0.074160	[18, 24]	辽宁人在广东	154.0	3.0	18579,43054	130.0
288	42613204	伍迪艾伦的眼镜	0.066435	0.066435	[23]	最后五轮欧冠资格争夺最后的决战，我们的赛程是最艰难的	203.0	2.0	23957	19.0
289	42564865	步行街芳芳小卖铺	0.121894	0.121894	[26]	办公室7位女同事，求夸人的话	1.0	2.0	0	127.0
290	42602323	城之蓝	0.073772	0.066395	[23]	如果，是如果，决赛，欧冠曼城vs切尔西，欧联曼联vs阿森纳，是不是有点单调？	184.0	1.0	39521,22051,23957,19031,39787,20317	127.0
291	42601933	东契奇圈外女友	0.072281	0.072281	[18, 24]	直接冲击！杰夫-格林接球顺下隔扣桑普森	177.0	3.0	44312,28109,16863	196.0
292	42543950	草帽库里	0.120937	0.120937	[18]	求助！呼吸科！体检出现肺钙化灶！	1.0	2.0	324973	146.0
293	42601453	勇士退役35号	0.065928	0.065928	[24]	别人看我对象的朋友圈跟我看我对象的朋友圈	6.0	2.0	16756	500.0
294	42607319	Sunshineuponme	0.064087	0.064087	[24]	科比81分那场，上半场才26分？	177.0	2.0	32172	310.0
295	42610848	苗可秀	0.124403	0.124403	[23]	一个成功率很高的骗局，大家要当心	1.0	3.0	0	132.0
296	42576515	南枝啊	0.070870	0.063783	[23]	欧冠豪门夜宴：巴黎VS曼城，竞猜思路分享	184.0	1.0	23957,19031,37257	6.0
297	42606737	JRs评选	0.063765	0.063765	[17, 24]	JRs评选：小波特50分，杜兰特42分，今日最佳你选谁	177.0	2.0	32044	535.0
298	42549021	虎扑JR1457289066	0.120603	0.120603	[18, 26]	这种一般罚多少	1.0	2.0	0	99.0
299	42577188	珠海市斗门区斗门镇斗门村靓仔	0.100292	0.072210	[26]	《古惑仔》是不是郑伊健的巅峰了	60.0	3.0	26561,36228	54.0
300	42603956	虎扑足球新闻	0.069949	0.062954	[23]	[流言板]欧足联编剧石锤！欧文大仙“四中三”欧冠欧联比分	184.0	2.0	22051,20115,23957,21991	27.0
301	42614621	小小狐狸呀	0.118082	0.118082	[23]	今天好倒霉呀	1.0	1.0	0	4.0
302	42594568	颜色教练	0.062760	0.062760	[17]	rng保不住前3会不会没有面子？	115.0	2.0	42791	49.0
303	42598415	春黛雨如烟	0.075755	0.068179	[23]	2014年的4.30日，皇马客场4-0大胜拜仁，终于挺进欧冠决赛	184.0	3.0	18530,16404,23957	110.0
304	42614083	My热力大象	0.118082	0.118082	[23]	看我在火车上碰到谁了	1.0	2.0	0	8.0
305	42607780	新的开始WY	0.069312	0.062381	[18]	如何评价内地导演管虎?	60.0	2.0	35829,23131	178.0
306	42521816	贾巴里勒布朗帕克	0.062151	0.062151	[17]	留实习小公司研发岗位还是秋招冲大公司？	10.0	1.0	30653,38926,39567	10.0
307	42568790	美女基地	0.123108	0.123108	[26]	副处长送外卖12小时赚41元完整视频，“我觉得很委屈” ，更多细节公布	1.0	3.0	0	136.0
308	42588748	森沐雨杰	0.060746	0.060746	[18]	问了前女友不该问的问题	6.0	1.0	39217	61.0
309	42607063	乐邦丶时代	0.060482	0.060482	[24]	nba堪称体力怪物的有哪些球星	177.0	1.0	31042,42664	369.0
310	42522167	虎扑JR0487135678	0.117918	0.117918	[17]	贝吉塔和悟空可以打过他们吗?	1.0	2.0	18629,34094	791.0
311	42597850	眉目成书_y	0.074038	0.066634	[24]	郭艾伦采访看哭了	173.0	3.0	28036	576.0
312	42582365	凍梁	0.066876	0.060189	[23]	【理性讨论】欧冠决赛如果三年内出现两次英超内战，会不会觉得无聊？	184.0	2.0	23957,26431	9.0
313	42608592	虎扑JR2129738718	0.117046	0.117046	[23]	王冰冰的湘西土妹装扮	1.0	2.0	42755	66.0
314	42600101	虎扑足球新闻	0.068237	0.061413	[17]	[流言板]梅西将在美洲杯前接种中国疫苗，全部由中国公司捐赠	197.0	2.0	26946,19272,42734	778.0
315	42601345	王师傅精益求精	0.059379	0.059379	[18]	郭德纲究竟有没有收曹云金的学费？	59.0	2.0	32609,28294	34.0
316	42613131	上岸就把王冰冰甩了	0.117484	0.117484	[23]	下冰雹就离谱了嗷	1.0	3.0	0	3.0
317	42563558	爱华人士伏拉夫	0.065918	0.059326	[17]	清华的数学跟北大有多大的差距？	11.0	2.0	25156,26741,23565	20.0
318	42588388	父慈子笑里弗斯	0.058698	0.058698	[17]	有哪些数据体现不了作用的例证？	177.0	2.0	0	178.0
319	42586999	卑劣的	0.116141	0.116141	[18]	做自媒体快两个月，就赚了个房租钱	1.0	2.0	0	241.0
320	42570557	重案组之阿虎	0.065883	0.059295	[24]	周杰伦《暗号》 神级现场！	60.0	3.0	48304,37231	364.0
321	42564563	有个传奇叫科比	0.058683	0.058683	[18]	前女友说我算计	6.0	1.0	39217	72.0
322	42612064	一花花世界	0.116105	0.116105	[23]	如果你是张无忌，你选谁？（投票）	1.0	2.0	33414	122.0
323	42604399	虎扑JR1043519018	0.058278	0.058278	[18]	火箭森林狼不要状元了？	177.0	2.0	23332,37514	45.0
324	42580268	画足球漫画的阿坚	0.063326	0.056993	[23]	切尔西、曼城，欧冠决赛会不会再现英超内战？	184.0	2.0	23957,19031,39787,26431	60.0
325	42612394	美女基地	0.121217	0.121217	[23]	云海日出你喜欢么？	1.0	3.0	0	4.0
326	42608044	犯二神经病	0.056616	0.056616	[17]	NBA中，哪些球员的心酸故事一直感动着你？	177.0	2.0	42664	165.0
327	42594812	图拉丁plus	0.062973	0.056676	[23]	葡萄牙后防应该是第一档吧，佩大师欧冠的表现不用说了，还有英超第一中后卫	184.0	2.0	23957,17994,26431	36.0
328	42529485	微光5285	0.115744	0.115744	[17]	下个月结婚，老婆说请两个人，求推荐	1.0	2.0	42706	596.0
329	42538892	一山影音舍	0.061045	0.054940	[18]	我是歌手历届精彩舞台回顾之张韶涵《阿刁》	63.0	3.0	175408,18147,41003	38.0
330	42594471	春黛雨如烟	0.060338	0.054304	[23]	再续前缘？尤文当初为什么要解雇带队意甲5连冠、意杯4连冠、两进欧冠决赛的阿莱格里	184.0	2.0	23957,35367,25305,36250	10.0
331	42614970	白茶清乐无别事	0.115191	0.115191	[23]	Steam打折，猜我买了什么？	1.0	2.0	0	5.0
332	42555453	天谷千寻	0.059741	0.053767	[17]	无职圆盘初动4385不敌魔道祖师	64.0	2.0	26019	25.0
333	42603513	harden开玩笑道	0.053878	0.053878	[24]	杜兰特死神依旧全场42分10助攻集锦 4/30	135.0	3.0	32044	202.0
334	42612314	qingwen11	0.113473	0.113473	[23]	老哥们，今天去上海浦东新区租的房子，评价一下怎么样	1.0	2.0	42944,22519,176789,112061	180.0
335	42610812	sakitumel	0.059379	0.053441	[23]	如果曼城拿欧冠 曼联拿欧联 阿根廷拿美洲杯 葡萄牙拿欧洲杯怎么分	184.0	1.0	33522,22051,23957,19031,19272,17994,30283,20317	12.0
336	42542873	虎扑JR1954764192	0.053228	0.053228	[18]	相亲对象还没确定关系就见家长	6.0	2.0	18010	13.0
337	42535940	凑合过吧还能离是咋滴	0.112611	0.112611	[26]	男子单打比赛，不料对方上了两名队员，男子遗憾落败	1.0	3.0	0	109.0
338	42599792	输多了就佛系了	0.058635	0.052772	[18]	刘志轩这个人真是个奇才	173.0	1.0	16735	52.0
339	42604206	青山见是	0.053064	0.053064	[18, 24]	你们的男朋友也要求每天互道晚安吗？	6.0	2.0	18952	310.0
340	42610506	SandTom	0.112363	0.112363	[23]	翻到老婆以前照片	1.0	2.0	42706	111.0
341	42555542	最狂的风与最静的海	0.053242	0.053242	[18]	【13年季后赛首轮安东尼率领尼克斯4:2凯尔特人】不愧进攻万花筒！	177.0	3.0	35009,25540,18343,22557	61.0
342	42586710	waterwyz	0.058506	0.052655	[23]	双双闪耀欧冠赛场，如何评价坎特与马赫雷斯的后莱斯特生涯？	184.0	2.0	33971,26276,23957,33162	24.0
343	42501880	鲍指导	0.110444	0.110444	[26]	人生如戏，考试竟遇到前女友！	1.0	1.0	39217	65.0
344	42572887	虎扑JR0322963068	0.051210	0.051210	[17]	rng醒醒啊	115.0	1.0	42791	23.0
345	42609895	虎扑JR0584661032	0.050600	0.050600	[24]	女朋友怎么都好 就是太丑了，婚期将至心里很矛盾，求骂醒	6.0	1.0	32836,39820	326.0
346	42539817	库里的总决	0.109184	0.109184	[26]	印度这波疫情会怎么结束？	1.0	1.0	42997	811.0
347	42594621	春黛雨如烟	0.055995	0.050396	[23]	路遥方知本泽马！17年欧冠半决赛卡尔德隆起舞，上演1v3的凌波微步狂想曲	184.0	3.0	23957,35686,30284	23.0
348	42576143	笃行ing	0.050373	0.050373	[18]	加了微信，居然是研二的姐姐？！	6.0	2.0	26651	121.0
349	42581022	拉风的名字嗷	0.107478	0.107478	[18]	你什么时候被反派的五官决定过三观	1.0	2.0	40976	61.0
350	42603769	关小刀砍大树	0.055064	0.049557	[23]	曼联的进攻实力还是超强的 就是关键时刻防守不行 否则也不会欧冠小组出局	184.0	1.0	23957,20317	31.0
351	42572049	八了个两啊	0.049620	0.049620	[17]	安身立命！吉米巴特勒防守精华！	177.0	3.0	34160,43882	100.0
352	42588350	阿chok差点是帅哥	0.105240	0.105240	[18]	出事了朋友们	1.0	2.0	0	28.0
353	42602791	虎扑JR0682232755	0.053436	0.048092	[23]	给他玩明白了？准确预测2场欧冠后，欧文又猜对枪手黄潜比分	184.0	2.0	23957,21991,16233	16.0
354	42604308	用户1963025589	0.048006	0.048006	[18]	杜兰特13年为什么没拿到得分王	177.0	1.0	39404,32044	218.0
355	42600035	高圆圆的网恋男友	0.104215	0.104215	[18]	为什么说一个人吃火锅是一件很孤独的事	1.0	2.0	0	194.0
356	42571599	竞足小白	0.053103	0.047792	[23]	经典回顾2004欧冠巅峰阿森纳被欧冠新军切尔西逆转	184.0	3.0	39521,23957,39787	21.0
357	42604675	虎扑篮球新闻	0.047752	0.047752	[18]	[赛后]雄鹿136-142火箭，霍勒迪29分10助4冒，凯文-波特50分5板11助	177.0	1.0	37252,22647,22473,37514	471.0
358	42501583	大大大大哒哒哒	0.104067	0.104067	[26]	兄弟们，又一个b站拳师装男人被识破！	1.0	2.0	43078	15.0
359	42607818	dadadaming	0.051455	0.046310	[23]	其实欧冠亚冠这些比赛最好改时间	184.0	1.0	23957,16939	4.0
360	42566557	WizardQ	0.045309	0.045309	[26]	收男人！！！各种男人！！各种没人要的男人！	6.0	1.0	0	104.0
361	42537014	蔡恩基地	0.103375	0.103375	[18]	中科院回应熟蛋返生课程，这回应什么水平	1.0	2.0	27777,32878	85.0
362	42603750	永远都得跪着	0.045216	0.045216	[18]	昨天我还抱怨魅族18待机续航太差早上一醒我就惊呆了	294.0	2.0	42977,20091,33852	14.0
363	42558930	虎扑JR1599056141	0.049236	0.044312	[23]	本泽马进球，欧冠历史射手榜更新	184.0	1.0	23957,35686	7.0
364	42614304	凑合过吧还能离是咋滴	0.102798	0.102798	[23]	这是我见过最漂亮的伴娘，伴郎太幸福了	1.0	3.0	0	22.0
365	42558293	海纳百川无言	0.048591	0.043732	[17]	想看剧透的进:小舍得的剧情走向似乎已经基本清楚了	60.0	1.0	18544,307604	17.0
366	42593869	你拿我希尔	0.049190	0.044271	[23]	当年的切尔西比现在的曼城如何？也是年年欧冠最大热门	184.0	2.0	23957,19031,39787	13.0
367	42613606	the璇的初恋男友	0.101685	0.101685	[23]	我这根棍怎么样	1.0	2.0	0	10.0
368	42562980	不知名编剧	0.042456	0.042456	[18]	最近在相亲单身群做了一个测试，结果震惊！	6.0	1.0	43350	15.0
369	42583716	虎扑JR0682232755	0.048572	0.043715	[23]	吾有一计，可助大巴黎欧冠翻盘曼城！	184.0	2.0	23957,18551,19031	13.0
370	42612666	猛男却有一颗少女心	0.101475	0.101475	[23]	你们的女朋友都要求每天说一次晚安？	1.0	2.0	32836	21.0
371	42562737	天泊孤星	0.046372	0.041735	[18]	为什么会有电影火了主演火不了的现象？	60.0	1.0	43200,37645	23.0
372	42603360	路飞vs卡二	0.047530	0.042777	[18, 23]	曼联也强了吧，感觉完全是欧冠八强水平。	184.0	1.0	23957,20317	78.0
373	42612781	我要改名叫嘟嘟的话题分嘟	0.100322	0.100322	[23]	高铁上的盒饭，48块啦……	1.0	2.0	33994	9.0
374	42606088	虎扑篮球新闻	0.046040	0.041436	[18]	[流言板]杜兰特砍下生涯第57次40+，现役仅次于哈登和詹姆斯	502.0	2.0	23970,38919,32044,29071	417.0
375	42570903	竞足小白	0.053737	0.038691	[23]	17-18赛季欧冠皇马1-1热刺，本泽马Vs哈里凯恩	184.0	3.0	16404,23957,35686,39854	5.0
376	42541645	卜把妮打哭1	0.099724	0.099724	[26]	印度这变异病毒什么情况？	1.0	1.0	22530,42997	259.0
377	42602987	哈塞尔巴耶克	0.035800	0.035800	[17]	湖人不要的姐夫格林，戴德蒙真的有那么差吗	127.0	1.0	36339,16863	45.0
378	42590331	篮网输东决1	0.034916	0.034916	[18]	保罗为什么不能MVP？	177.0	2.0	42657,33253	277.0
379	42508253	闪闪发光惹人爱	0.098286	0.098286	[26]	这jio怎么样，算b站第一美jio了吗？	1.0	2.0	43078	52.0
380	42587541	很要的木瓜	0.038703	0.034833	[23]	欧冠决赛和欧联杯决赛会不会都是英超内战？	184.0	1.0	23957,32794,26431	13.0
381	42595379	凑合过吧还能离是咋滴	0.043497	0.043497	[18]	杜兰特:我做再好也只是配角	177.0	3.0	32044	92.0
382	42613909	a果儿	0.095937	0.095937	[23]	被垫脚导致撕脱性骨折\n	1.0	2.0	51648	10.0
383	42578801	去家千里兮	0.038349	0.034514	[23]	优酷PP体育这个解说嘉宾贺宇是什么足球来头？一场欧冠半决赛的精彩比赛解说烂	184.0	1.0	23957,40311,15980	34.0
384	42605702	MiaSanTPL	0.034196	0.034196	[24]	库里，就是斗地主里的最大的癞子牌	177.0	1.0	38576,45112	210.0
385	42605722	春华秋实w7	0.097701	0.097701	[18, 23]	我有一只小绵羊啊，从来也不骑。。。	1.0	3.0	0	84.0
386	42584526	断剑残阳	0.032987	0.032987	[17]	[虎扑评测团]NieR Replicant：人工生命的孤帆远影，破碎世界的前尘往事	86.0	2.0	179761,40220,42765	46.0
387	42610876	Etihad之神	0.036529	0.032876	[23]	欧冠欧洲曼城专场	192.0	1.0	23957,19031,36122	11.0
388	42613512	看戏之王	0.094549	0.094549	[23]	阿杜和杜兰特，谁的国内知名度高？	1.0	1.0	26528,32044	16.0
389	42595653	虎扑篮球新闻	0.035036	0.035036	[17]	[流言板]不满25岁的杰伦和塔特姆同时拿到35+，凯尔特人队史首次	128.0	2.0	35009,24151,39113	20.0
390	42603091	东契奇圈外女友	0.033311	0.033311	[18]	库里三分不中，威金斯从天而降完成补扣	177.0	3.0	38576,23096	133.0
391	42524091	星期一G6湖人总冠军	0.094429	0.094429	[26]	兄弟们如何看待B站和北邮这档子事？	1.0	2.0	43078	13.0
392	42608943	独孤求胜大叔	0.034046	0.030641	[23]	本赛季最大的痛就是欧冠小组赛大意失荆州了	188.0	1.0	23957,20702	22.0
393	42565134	wz522	0.032529	0.032529	[18]	库里一直以来最大问题就是除了得分，他对于球队帮助不够。	177.0	1.0	38576,33127	378.0
394	42535392	HP的名字可以取多长我要试试	0.094446	0.094446	[26]	科莫多巨蜥捕食水牛犊，母水牛只能看着小水牛被吃掉	1.0	3.0	47219,324537,212126	19.0
395	42599253	库巴巴	0.029072	0.029072	[23]	假如巴黎欧冠再次被淘汰，姆皇来皇马的几率不就大大提高了	196.0	2.0	16404,23957,37257	20.0
396	42602391	扔牙套竖中指666	0.031087	0.031087	[18]	16中11，杜兰特为什么可以这么准	177.0	1.0	32044	181.0
397	42604061	石子明	0.094084	0.094084	[18]	老婆给了提示，10分钟后我懂了	1.0	2.0	42706	43.0
398	42608738	布尔什维刻	0.030941	0.027847	[24]	G1的时候我真对国家队双后卫表示怀疑了	173.0	2.0	20495	167.0
399	42604840	虎扑宋仲基	0.029349	0.029349	[18]	库里带队到底什么水平	177.0	1.0	38576	248.0
400	42604487	凑合过吧还能离是咋滴	0.097701	0.097701	[18, 23, 24]	叫你去看鱼塘，你跑这儿度假来了？	1.0	3.0	0	118.0
401	42586247	饭团君CQC	0.017821	0.017821	[17]	不懂就问，为什么威金斯个人荣誉被格林全方位吊打？	124.0	2.0	23096,16863	52.0
402	42605114	山猫篮球直播	0.028808	0.028808	[24]	库里保罗选一个当你球队的建队基石，你选谁？	177.0	2.0	38576,33253	582.0
403	42612902	一时无花	0.090929	0.090929	[23]	这算是日本的文化输出吗	1.0	2.0	42957	80.0
404	42604722	虎扑篮球新闻	0.037038	0.033334	[17]	[流言板]生涯之夜！凯文-波特全场得到50分11助攻，得分创生涯新高	502.0	1.0	22647,33127,22473,29071	1713.0
405	42606944	阿塔罗斯三世	0.030193	0.027174	[23]	踢罗马专业户！回顾06/07欧冠1/4决赛次回合曼联7-1罗马	188.0	3.0	23957,16584,20317	14.0
406	42556028	你正儿八经的小胖墩	0.090357	0.090357	[18]	是哪两个字啊？大佬们	1.0	2.0	0	19.0
407	42604087	湖侃篮球	0.017024	0.017024	[17]	湖人处境尴尬就是浓眉和庄神的双塔组合问题	127.0	2.0	36339,31817	22.0
408	42608565	火箭保罗哥哥	0.016270	0.016270	[17]	19年后我一度怀疑保罗快退役了…	177.0	2.0	33253	189.0
409	42601794	k3	0.090322	0.090322	[18]	我妈进传销了 求大伙支个招	1.0	2.0	0	166.0
410	42603292	大睿智	0.015884	0.015884	[17]	历史不能重来，我凯近十年最可惜的一次招募	128.0	1.0	0	42.0
411	42602152	东契奇圈外女友	0.019372	0.019372	[18]	主导全局！库里助攻威金斯暴扣，随后三分稳稳命中	177.0	3.0	38576,23096	146.0
412	42564510	无关凨月	0.087560	0.087560	[18]	十公斤的棉花和十公斤的铁到底为什么一样重	1.0	1.0	0	237.0
413	42606170	等我操作起来	0.013967	0.013967	[17]	有一说一，皮肤加的那十点攻击力法强真的很重要吗？	88.0	2.0	15766,21709	102.0
414	42588003	PEL和平精英职业联赛	0.013019	0.013019	[26]	【竞猜】PEI冠军总积分能否突破240分？RNG战队能否获得一场胜利？	115.0	2.0	33313,51412,26406,42791,24859	143.0
415	42583607	凑合过吧还能离是咋滴	0.096433	0.096433	[26]	女生:我的男孩收到的第一束花绝不应该是在墓碑前	1.0	3.0	0	8.0
416	42596998	虎扑JR1814803312	0.117802	0.011780	[18]	恋爱一周年礼物送女朋友钱包，怎么样	6.0	1.0	32836	44.0
417	42603841	worrior83	0.011758	0.011758	[24]	现在看来，蓝网当初能给跟腱断裂的杜兰特顶薪绝对高瞻远瞩！	135.0	1.0	36624,32044	285.0
